ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V05018519,B777_6740,2024-06-07,5.3,"{'temp': '5.9°C', 'pressure': '1009.2 hPa', 'vibrations': '0.8810609069128367 m/s²'}",0
V05194752,B757_6092,2024-06-07,3.4,"{'temp': '-10.1°C', 'pressure': '930.0 hPa', 'vibrations': '0.7095211678906743 m/s²'}",0
V02655736,E170_5551,2024-06-07,0.6,"{'temp': '-13.7°C', 'pressure': '903.6 hPa', 'vibrations': '4.332326433679554 m/s²'}",1
V03789877,CRJ700_2988,2024-06-07,7.6,"{'temp': '-0.8°C', 'pressure': '951.4 hPa', 'vibrations': '0.0945269483772393 m/s²'}",0
V02432443,A321_3033,2024-06-07,2.7,"{'temp': '4.3°C', 'pressure': '1014.8 hPa', 'vibrations': '0.0479090656186143 m/s²'}",0
V09993913,B747_5923,2024-06-07,10.4,"{'temp': '-3.3°C', 'pressure': '957.1 hPa', 'vibrations': '1.712700438189484 m/s²'}",0
V06340155,B737_0616,2024-06-07,6.1,"{'temp': '-4.0°C', 'pressure': '962.7 hPa', 'vibrations': '0.29956559807921224 m/s²'}",0
V09094864,A321_0181,2024-06-07,4.5,"{'temp': '2.0°C', 'pressure': '975.0 hPa', 'vibrations': '2.942307360321161 m/s²'}",0
V04669295,B757_6477,2024-06-07,0.6,"{'temp': '26.9°C', 'pressure': '994.1 hPa', 'vibrations': '0.6505180275348349 m/s²'}",1
V09919400,A340_3214,2024-06-07,7.3,"{'temp': '-21.8°C', 'pressure': '959.5 hPa', 'vibrations': '0.14412962690489528 m/s²'}",1
V09704478,A350_3976,2024-06-07,5.2,"{'temp': '-5.5°C', 'pressure': '934.9 hPa', 'vibrations': '4.875769609987974 m/s²'}",0
V01221334,CRJ900_3675,2024-06-07,9.9,"{'temp': '-12.9°C', 'pressure': '956.1 hPa', 'vibrations': '0.7864474348829031 m/s²'}",1
V02203800,A350_6031,2024-06-07,11.0,"{'temp': '-8.6°C', 'pressure': '1005.3 hPa', 'vibrations': '4.746322840281766 m/s²'}",0
V08002457,CRJ700_3699,2024-06-07,5.4,"{'temp': '0.7°C', 'pressure': '891.9 hPa', 'vibrations': '3.8312813364072067 m/s²'}",0
V08014357,CRJ700_3108,2024-06-07,0.6,"{'temp': '5.1°C', 'pressure': '907.7 hPa', 'vibrations': '2.3787088741485976 m/s²'}",0
V07960136,A321_6807,2024-06-07,2.8,"{'temp': '-11.0°C', 'pressure': '899.2 hPa', 'vibrations': '1.8345160273195782 m/s²'}",0
V03418889,A350_6092,2024-06-07,5.9,"{'temp': '8.5°C', 'pressure': '981.2 hPa', 'vibrations': '3.3334406752084824 m/s²'}",0
V00185589,A330_3411,2024-06-07,5.6,"{'temp': '-2.4°C', 'pressure': '999.6 hPa', 'vibrations': '1.786404218634543 m/s²'}",0
V03408422,CRJ700_3181,2024-06-07,2.4,"{'temp': '14.1°C', 'pressure': '918.8 hPa', 'vibrations': '1.2886125537408084 m/s²'}",0
V09402919,E170_5551,2024-06-07,7.6,"{'temp': '-2.5°C', 'pressure': '932.5 hPa', 'vibrations': '0.8048907276903339 m/s²'}",0
V02806027,CRJ900_6319,2024-06-07,3.0,"{'temp': '5.1°C', 'pressure': '961.9 hPa', 'vibrations': '4.812919274470968 m/s²'}",0
V00443049,A330_1199,2024-06-07,5.6,"{'temp': '-5.7°C', 'pressure': '928.7 hPa', 'vibrations': '3.7293303914323688 m/s²'}",0
V03945543,E170_6353,2024-06-07,9.9,"{'temp': '-12.4°C', 'pressure': '918.2 hPa', 'vibrations': '3.5682327917092573 m/s²'}",1
V02164530,B747_4659,2024-06-07,4.3,"{'temp': '13.2°C', 'pressure': '870.8 hPa', 'vibrations': '2.829031213699003 m/s²'}",0
V08674977,CRJ900_3749,2024-06-07,4.3,"{'temp': '-2.5°C', 'pressure': '1036.8 hPa', 'vibrations': '1.2176391566257765 m/s²'}",0
V00215518,B767_2417,2024-06-07,5.3,"{'temp': '-19.0°C', 'pressure': '940.9 hPa', 'vibrations': '2.291639737826061 m/s²'}",1
V06109512,A321_5206,2024-06-07,2.8,"{'temp': '-8.1°C', 'pressure': '945.9 hPa', 'vibrations': '3.5034211046933823 m/s²'}",0
V03387419,A340_1047,2024-06-07,5.9,"{'temp': '8.4°C', 'pressure': '934.6 hPa', 'vibrations': '2.19964943521675 m/s²'}",0
V00474251,B777_5397,2024-06-07,7.2,"{'temp': '10.5°C', 'pressure': '1015.3 hPa', 'vibrations': '3.4919695317618302 m/s²'}",0
V07243403,A321_1458,2024-06-07,4.2,"{'temp': '-16.3°C', 'pressure': '949.4 hPa', 'vibrations': '0.9905059905096819 m/s²'}",1
V01226538,A321_1968,2024-06-07,4.2,"{'temp': '-7.9°C', 'pressure': '952.4 hPa', 'vibrations': '1.1162188621148783 m/s²'}",0
V07026445,A340_2793,2024-06-07,7.1,"{'temp': '-3.5°C', 'pressure': '972.3 hPa', 'vibrations': '1.6914148564859766 m/s²'}",0
V04787275,E175_5414,2024-06-07,5.1,"{'temp': '-8.7°C', 'pressure': '932.6 hPa', 'vibrations': '1.0559940242969463 m/s²'}",0
V01626798,A340_1505,2024-06-07,7.8,"{'temp': '-8.3°C', 'pressure': '981.0 hPa', 'vibrations': '3.7753973478567597 m/s²'}",0
V01195022,A330_2237,2024-06-07,4.3,"{'temp': '8.8°C', 'pressure': '924.6 hPa', 'vibrations': '3.4437266432730196 m/s²'}",0
V00138804,B767_0906,2024-06-07,0.7,"{'temp': '15.8°C', 'pressure': '876.4 hPa', 'vibrations': '0.9810514498575751 m/s²'}",0
V00392019,B767_5501,2024-06-07,1.6,"{'temp': '-5.0°C', 'pressure': '960.5 hPa', 'vibrations': '2.297108585211109 m/s²'}",0
V09369915,B747_4007,2024-06-07,9.1,"{'temp': '7.8°C', 'pressure': '926.1 hPa', 'vibrations': '1.3193571594292512 m/s²'}",0
V09113545,A350_6452,2024-06-07,3.6,"{'temp': '-6.3°C', 'pressure': '931.9 hPa', 'vibrations': '4.726200534766913 m/s²'}",0
V01300525,A380_6283,2024-06-07,4.5,"{'temp': '-2.3°C', 'pressure': '997.6 hPa', 'vibrations': '3.7164456068166456 m/s²'}",0
V04120343,A330_6095,2024-06-07,5.6,"{'temp': '11.4°C', 'pressure': '851.9 hPa', 'vibrations': '3.1235170602972024 m/s²'}",0
V03518066,CRJ900_1993,2024-06-07,5.8,"{'temp': '-2.2°C', 'pressure': '1041.5 hPa', 'vibrations': '4.442761764490179 m/s²'}",0
V06188165,B777_5963,2024-06-08,6.1,"{'temp': '2.0°C', 'pressure': '914.8 hPa', 'vibrations': '0.28557960865871146 m/s²'}",0
V08709529,E170_6723,2024-06-08,4.6,"{'temp': '9.7°C', 'pressure': '1033.7 hPa', 'vibrations': '4.473616541038687 m/s²'}",0
V00949798,CRJ900_4821,2024-06-08,8.2,"{'temp': '-8.3°C', 'pressure': '1004.4 hPa', 'vibrations': '2.787266332865589 m/s²'}",0
V00257740,B747_4659,2024-06-08,5.3,"{'temp': '-14.2°C', 'pressure': '915.4 hPa', 'vibrations': '3.3549858888545203 m/s²'}",1
V05922327,E175_1426,2024-06-08,0.6,"{'temp': '-3.0°C', 'pressure': '971.7 hPa', 'vibrations': '3.5394846741892367 m/s²'}",0
V05633512,B737_0789,2024-06-08,3.3,"{'temp': '11.6°C', 'pressure': '933.3 hPa', 'vibrations': '0.18276910671911284 m/s²'}",0
V01269817,E175_4082,2024-06-08,8.4,"{'temp': '14.5°C', 'pressure': '984.1 hPa', 'vibrations': '2.428981267621003 m/s²'}",0
V00933187,B737_1256,2024-06-08,4.3,"{'temp': '5.5°C', 'pressure': '980.2 hPa', 'vibrations': '1.3286116995025248 m/s²'}",0
V09684741,CRJ700_1968,2024-06-08,2.4,"{'temp': '9.6°C', 'pressure': '941.9 hPa', 'vibrations': '0.8982909009780315 m/s²'}",0
V03219330,B757_1844,2024-06-08,3.5,"{'temp': '27.2°C', 'pressure': '930.1 hPa', 'vibrations': '2.1611550951970253 m/s²'}",1
V05684260,A350_6031,2024-06-08,8.4,"{'temp': '3.6°C', 'pressure': '962.7 hPa', 'vibrations': '4.267725175760802 m/s²'}",0
V06989890,CRJ900_1943,2024-06-08,9.6,"{'temp': '7.6°C', 'pressure': '1024.6 hPa', 'vibrations': '4.159996681596004 m/s²'}",0
V07763939,B737_1524,2024-06-08,7.6,"{'temp': '-5.8°C', 'pressure': '995.4 hPa', 'vibrations': '2.6798741904697785 m/s²'}",0
V08743324,CRJ900_5426,2024-06-08,7.9,"{'temp': '0.5°C', 'pressure': '952.3 hPa', 'vibrations': '0.08350051354286514 m/s²'}",0
V08917369,CRJ700_3699,2024-06-08,3.0,"{'temp': '5.3°C', 'pressure': '1014.4 hPa', 'vibrations': '1.3501103649758073 m/s²'}",0
V04378340,A380_2079,2024-06-08,4.9,"{'temp': '-7.7°C', 'pressure': '950.8 hPa', 'vibrations': '4.542459681741567 m/s²'}",0
V03113177,A330_6095,2024-06-08,6.2,"{'temp': '-0.7°C', 'pressure': '1035.8 hPa', 'vibrations': '4.914961992259515 m/s²'}",0
V01469956,E175_2805,2024-06-08,2.0,"{'temp': '-6.0°C', 'pressure': '906.1 hPa', 'vibrations': '4.360468013860161 m/s²'}",0
V07517058,A330_4046,2024-06-08,2.9,"{'temp': '32.4°C', 'pressure': '976.4 hPa', 'vibrations': '0.8660236072543948 m/s²'}",1
V04548858,CRJ700_3181,2024-06-08,5.6,"{'temp': '-0.7°C', 'pressure': '1031.3 hPa', 'vibrations': '2.09500921827777 m/s²'}",0
V09186688,A330_6573,2024-06-08,6.8,"{'temp': '-9.8°C', 'pressure': '959.3 hPa', 'vibrations': '0.07245692525314096 m/s²'}",0
V08587011,A380_2017,2024-06-08,2.4,"{'temp': '4.9°C', 'pressure': '1004.7 hPa', 'vibrations': '3.8707757846816158 m/s²'}",0
V07268644,CRJ700_2988,2024-06-08,5.5,"{'temp': '1.7°C', 'pressure': '969.1 hPa', 'vibrations': '0.639130347236177 m/s²'}",0
V03309472,A320_2562,2024-06-08,7.0,"{'temp': '-3.0°C', 'pressure': '932.1 hPa', 'vibrations': '1.7705955542579614 m/s²'}",0
V03900425,A330_2982,2024-06-08,7.3,"{'temp': '18.4°C', 'pressure': '886.5 hPa', 'vibrations': '4.956857849093057 m/s²'}",0
V07401178,A340_4021,2024-06-08,6.2,"{'temp': '7.1°C', 'pressure': '997.6 hPa', 'vibrations': '3.8978681384539504 m/s²'}",0
V06932321,B767_2315,2024-06-08,8.6,"{'temp': '-16.9°C', 'pressure': '951.5 hPa', 'vibrations': '4.397180703519527 m/s²'}",1
V00567840,A321_5206,2024-06-08,4.1,"{'temp': '-5.1°C', 'pressure': '920.0 hPa', 'vibrations': '0.4543836243648086 m/s²'}",0
V06487380,A320_1884,2024-06-08,2.5,"{'temp': '-8.4°C', 'pressure': '962.5 hPa', 'vibrations': '1.2906130364785522 m/s²'}",0
V06857362,A321_3707,2024-06-08,5.3,"{'temp': '9.4°C', 'pressure': '961.5 hPa', 'vibrations': '4.683879432491786 m/s²'}",0
V09014433,B767_0277,2024-06-08,6.0,"{'temp': '11.3°C', 'pressure': '917.9 hPa', 'vibrations': '2.218361753324531 m/s²'}",0
V00701408,B777_6867,2024-06-08,5.9,"{'temp': '8.4°C', 'pressure': '938.4 hPa', 'vibrations': '0.5458035375729553 m/s²'}",0
V06594003,A330_3404,2024-06-08,4.9,"{'temp': '-15.5°C', 'pressure': '947.2 hPa', 'vibrations': '0.8108831453054083 m/s²'}",1
V09199539,A330_4129,2024-06-08,5.7,"{'temp': '13.6°C', 'pressure': '848.4 hPa', 'vibrations': '3.394194453176445 m/s²'}",0
V08698931,CRJ900_3749,2024-06-08,5.8,"{'temp': '14.3°C', 'pressure': '927.0 hPa', 'vibrations': '2.768888049145071 m/s²'}",0
V05494809,B777_0122,2024-06-08,4.8,"{'temp': '9.0°C', 'pressure': '967.3 hPa', 'vibrations': '3.1321874258347746 m/s²'}",0
V06613164,B737_2262,2024-06-08,4.1,"{'temp': '1.0°C', 'pressure': '924.8 hPa', 'vibrations': '2.9451829567434706 m/s²'}",0
V05040082,A350_4039,2024-06-08,4.2,"{'temp': '-9.6°C', 'pressure': '933.4 hPa', 'vibrations': '0.8666305729680535 m/s²'}",0
V06684415,A320_6242,2024-06-08,3.9,"{'temp': '-7.1°C', 'pressure': '919.5 hPa', 'vibrations': '1.484782838401188 m/s²'}",0
V02141751,A350_4789,2024-06-08,1.5,"{'temp': '-9.0°C', 'pressure': '996.3 hPa', 'vibrations': '1.3184153446919056 m/s²'}",0
V01942295,B747_2724,2024-06-08,1.1,"{'temp': '-0.2°C', 'pressure': '952.8 hPa', 'vibrations': '4.7834841338784875 m/s²'}",0
V09662087,B747_6297,2024-06-08,6.8,"{'temp': '5.5°C', 'pressure': '931.6 hPa', 'vibrations': '4.356921597187492 m/s²'}",0
V02923956,A350_0441,2024-06-08,4.7,"{'temp': '-8.7°C', 'pressure': '929.2 hPa', 'vibrations': '3.3953084819166115 m/s²'}",0
V04678202,B777_2912,2024-06-08,6.5,"{'temp': '11.9°C', 'pressure': '962.9 hPa', 'vibrations': '0.33198619528993445 m/s²'}",0
V02912465,A380_6283,2024-06-08,7.7,"{'temp': '3.2°C', 'pressure': '947.1 hPa', 'vibrations': '2.1820586477289057 m/s²'}",0
V08653069,A380_0710,2024-06-08,4.8,"{'temp': '-1.9°C', 'pressure': '930.0 hPa', 'vibrations': '0.38796978180118624 m/s²'}",0
V07898594,A340_4662,2024-06-08,5.4,"{'temp': '0.7°C', 'pressure': '1074.0 hPa', 'vibrations': '2.761738028826242 m/s²'}",0
V04658161,E170_2583,2024-06-08,3.4,"{'temp': '6.2°C', 'pressure': '854.6 hPa', 'vibrations': '4.343419722762935 m/s²'}",0
V07938661,A320_6924,2024-06-08,6.8,"{'temp': '-15.5°C', 'pressure': '1034.4 hPa', 'vibrations': '0.8820745438911931 m/s²'}",1
V02636703,A350_0643,2024-06-08,4.9,"{'temp': '-3.0°C', 'pressure': '970.9 hPa', 'vibrations': '2.496766724856375 m/s²'}",0
V02409845,B747_5923,2024-06-08,4.0,"{'temp': '-1.1°C', 'pressure': '999.9 hPa', 'vibrations': '1.9097012742199349 m/s²'}",3
V04020745,A350_1177,2024-06-08,4.5,"{'temp': '-4.9°C', 'pressure': '991.1 hPa', 'vibrations': '3.0269768610682934 m/s²'}",0
V04782006,B757_2908,2024-06-08,1.6,"{'temp': '0.8°C', 'pressure': '952.6 hPa', 'vibrations': '4.7349849100769745 m/s²'}",0
V07411721,B747_2846,2024-06-08,4.2,"{'temp': '-0.9°C', 'pressure': '966.5 hPa', 'vibrations': '1.219375419287827 m/s²'}",0
V07961345,B747_0262,2024-06-08,6.0,"{'temp': '3.3°C', 'pressure': '940.6 hPa', 'vibrations': '1.4179612481145836 m/s²'}",0
V05745488,B737_3303,2024-06-08,3.1,"{'temp': '-3.2°C', 'pressure': '902.9 hPa', 'vibrations': '4.084910543672376 m/s²'}",0
V04104176,B757_4533,2024-06-08,5.4,"{'temp': '-10.2°C', 'pressure': '958.2 hPa', 'vibrations': '1.540297128432535 m/s²'}",0
V05861971,A321_0473,2024-06-08,1.6,"{'temp': '15.3°C', 'pressure': '1028.2 hPa', 'vibrations': '4.892108117402376 m/s²'}",0
V09504254,A380_6121,2024-06-08,3.2,"{'temp': '-9.1°C', 'pressure': '880.5 hPa', 'vibrations': '2.363855933963228 m/s²'}",0
V01405831,A330_2237,2024-06-08,5.0,"{'temp': '-6.2°C', 'pressure': '907.6 hPa', 'vibrations': '3.667808064213018 m/s²'}",0
V03518698,A330_5146,2024-06-08,0.6,"{'temp': '-5.1°C', 'pressure': '889.8 hPa', 'vibrations': '1.985591891755099 m/s²'}",0
V04554174,CRJ700_1788,2024-06-08,4.0,"{'temp': '-4.4°C', 'pressure': '958.6 hPa', 'vibrations': '2.723121783933471 m/s²'}",0
V03592259,B767_4965,2024-06-08,4.8,"{'temp': '5.4°C', 'pressure': '962.3 hPa', 'vibrations': '0.18972662858123157 m/s²'}",0
V03519741,B757_6806,2024-06-08,1.7,"{'temp': '1.0°C', 'pressure': '986.0 hPa', 'vibrations': '2.351182352837071 m/s²'}",0
V00777566,A350_6495,2024-06-08,6.9,"{'temp': '-15.0°C', 'pressure': '1022.9 hPa', 'vibrations': '3.9751322544339103 m/s²'}",1
V04141515,E175_2945,2024-06-08,7.6,"{'temp': '-5.7°C', 'pressure': '1004.6 hPa', 'vibrations': '0.4384008745206658 m/s²'}",0
V00323488,B777_3944,2024-06-08,5.3,"{'temp': '-1.6°C', 'pressure': '1017.9 hPa', 'vibrations': '0.08433020689135706 m/s²'}",0
V08802396,A350_3976,2024-06-08,5.0,"{'temp': '22.3°C', 'pressure': '966.1 hPa', 'vibrations': '1.977016460571817 m/s²'}",1
V09351624,CRJ900_3374,2024-06-08,6.8,"{'temp': '5.7°C', 'pressure': '992.1 hPa', 'vibrations': '2.026849542968158 m/s²'}",0
V01340765,A321_1460,2024-06-08,3.5,"{'temp': '21.6°C', 'pressure': '887.1 hPa', 'vibrations': '2.622976793170102 m/s²'}",1
V01013538,B777_4029,2024-06-08,4.7,"{'temp': '2.6°C', 'pressure': '971.4 hPa', 'vibrations': '3.6743950361366027 m/s²'}",0
V01156685,CRJ900_6319,2024-06-08,6.6,"{'temp': '-0.0°C', 'pressure': '870.9 hPa', 'vibrations': '0.6478819795692697 m/s²'}",0
V07942537,B747_6800,2024-06-08,2.7,"{'temp': '-5.1°C', 'pressure': '955.0 hPa', 'vibrations': '0.18408220380483342 m/s²'}",0
V06826899,B757_4595,2024-06-08,6.3,"{'temp': '28.8°C', 'pressure': '952.7 hPa', 'vibrations': '3.560683328533093 m/s²'}",1
V02503799,A350_6902,2024-06-08,5.1,"{'temp': '-11.7°C', 'pressure': '913.2 hPa', 'vibrations': '4.7105987678067205 m/s²'}",0
V07291101,CRJ700_4386,2024-06-08,5.7,"{'temp': '6.2°C', 'pressure': '959.9 hPa', 'vibrations': '4.095736729772624 m/s²'}",0
V01844534,B777_5812,2024-06-08,3.9,"{'temp': '-1.8°C', 'pressure': '952.4 hPa', 'vibrations': '4.347923246123241 m/s²'}",0
V04089373,A340_2793,2024-06-08,7.3,"{'temp': '16.2°C', 'pressure': '902.8 hPa', 'vibrations': '0.6981437154455022 m/s²'}",0
V05891077,B767_2790,2024-06-08,4.6,"{'temp': '14.7°C', 'pressure': '894.3 hPa', 'vibrations': '1.7832826361689236 m/s²'}",0
V09827019,A340_4940,2024-06-08,6.7,"{'temp': '14.5°C', 'pressure': '868.1 hPa', 'vibrations': '3.2323665806401465 m/s²'}",0
V00120173,B767_3878,2024-06-08,2.4,"{'temp': '-6.7°C', 'pressure': '902.8 hPa', 'vibrations': '1.2714744060351568 m/s²'}",0
V05967874,CRJ900_1993,2024-06-08,6.9,"{'temp': '7.1°C', 'pressure': '971.9 hPa', 'vibrations': '0.10474993787050246 m/s²'}",0
V05569300,A330_4856,2024-06-08,7.2,"{'temp': '9.0°C', 'pressure': '988.2 hPa', 'vibrations': '3.2343059333404063 m/s²'}",0
V03368659,A321_0181,2024-06-08,8.0,"{'temp': '6.6°C', 'pressure': '931.9 hPa', 'vibrations': '3.299717108704005 m/s²'}",0
V08803527,A350_1689,2024-06-08,3.9,"{'temp': '2.6°C', 'pressure': '1004.5 hPa', 'vibrations': '2.305677319777679 m/s²'}",0
V08377580,B777_3776,2024-06-08,1.6,"{'temp': '-0.4°C', 'pressure': '1003.4 hPa', 'vibrations': '0.3813919531213139 m/s²'}",0
V00777824,A380_0415,2024-06-08,3.6,"{'temp': '-15.9°C', 'pressure': '902.5 hPa', 'vibrations': '4.0862715033682315 m/s²'}",1
V01310470,E175_2977,2024-06-09,5.6,"{'temp': '1.9°C', 'pressure': '914.1 hPa', 'vibrations': '3.0313282893356632 m/s²'}",0
V06636541,A321_5206,2024-06-09,2.9,"{'temp': '-1.0°C', 'pressure': '969.8 hPa', 'vibrations': '4.966060014563568 m/s²'}",0
V02254235,A321_6807,2024-06-09,3.2,"{'temp': '15.8°C', 'pressure': '995.4 hPa', 'vibrations': '3.79719677949843 m/s²'}",0
V01961454,A340_6943,2024-06-09,0.6,"{'temp': '-9.9°C', 'pressure': '921.3 hPa', 'vibrations': '4.582332545226202 m/s²'}",0
V02047153,A330_6573,2024-06-09,7.8,"{'temp': '-9.8°C', 'pressure': '935.4 hPa', 'vibrations': '3.0572470946646924 m/s²'}",0
V01560657,B757_6416,2024-06-09,3.6,"{'temp': '21.2°C', 'pressure': '991.8 hPa', 'vibrations': '3.6719068393978898 m/s²'}",1
V00104273,B737_1524,2024-06-09,0.6,"{'temp': '5.7°C', 'pressure': '1048.9 hPa', 'vibrations': '0.020263255210512532 m/s²'}",0
V02582127,B777_5688,2024-06-09,7.3,"{'temp': '-1.9°C', 'pressure': '904.9 hPa', 'vibrations': '1.9560936883038398 m/s²'}",0
V06188933,A330_2602,2024-06-09,3.6,"{'temp': '2.9°C', 'pressure': '936.0 hPa', 'vibrations': '2.580213346715761 m/s²'}",0
V09681587,A350_6902,2024-06-09,2.6,"{'temp': '0.3°C', 'pressure': '1033.7 hPa', 'vibrations': '3.185632787109396 m/s²'}",0
V00455372,CRJ700_1788,2024-06-09,9.1,"{'temp': '-0.2°C', 'pressure': '942.1 hPa', 'vibrations': '4.597901877654356 m/s²'}",0
V01386263,E175_3327,2024-06-09,7.7,"{'temp': '-4.4°C', 'pressure': '992.7 hPa', 'vibrations': '0.3018918806685633 m/s²'}",0
V06366740,CRJ700_4386,2024-06-09,2.9,"{'temp': '-9.4°C', 'pressure': '876.3 hPa', 'vibrations': '1.7611695750625596 m/s²'}",0
V00517882,B777_5812,2024-06-09,3.6,"{'temp': '-1.8°C', 'pressure': '911.5 hPa', 'vibrations': '1.1878424979753803 m/s²'}",0
V04918007,E175_6729,2024-06-09,4.5,"{'temp': '-8.9°C', 'pressure': '912.7 hPa', 'vibrations': '1.4013972526625658 m/s²'}",0
V01681843,A330_0921,2024-06-09,5.2,"{'temp': '-2.2°C', 'pressure': '948.9 hPa', 'vibrations': '0.400952043391713 m/s²'}",0
V01515559,A350_6092,2024-06-09,5.1,"{'temp': '1.1°C', 'pressure': '885.9 hPa', 'vibrations': '1.9620386664311713 m/s²'}",0
V01225361,A380_0553,2024-06-09,2.7,"{'temp': '10.1°C', 'pressure': '966.6 hPa', 'vibrations': '4.063732129142953 m/s²'}",0
V07506999,A330_3519,2024-06-09,5.7,"{'temp': '-8.3°C', 'pressure': '992.1 hPa', 'vibrations': '2.422909377539173 m/s²'}",0
V09078251,A380_2079,2024-06-09,5.0,"{'temp': '2.8°C', 'pressure': '933.6 hPa', 'vibrations': '0.7003574561227954 m/s²'}",0
V07793306,A350_0500,2024-06-09,1.1,"{'temp': '-5.6°C', 'pressure': '1020.6 hPa', 'vibrations': '0.35168127010361205 m/s²'}",0
V05602523,A350_5434,2024-06-09,2.5,"{'temp': '5.0°C', 'pressure': '875.3 hPa', 'vibrations': '4.256738458187717 m/s²'}",0
V09611891,A350_3122,2024-06-09,8.9,"{'temp': '26.2°C', 'pressure': '977.5 hPa', 'vibrations': '4.098154712701921 m/s²'}",1
V01240449,CRJ900_2577,2024-06-09,6.6,"{'temp': '2.0°C', 'pressure': '872.9 hPa', 'vibrations': '4.858219638827507 m/s²'}",0
V02508003,E170_1544,2024-06-09,5.2,"{'temp': '10.8°C', 'pressure': '998.8 hPa', 'vibrations': '0.1891251471065042 m/s²'}",0
V05257837,B747_2659,2024-06-09,4.1,"{'temp': '6.2°C', 'pressure': '928.5 hPa', 'vibrations': '4.4501043544511605 m/s²'}",0
V02192664,E170_2583,2024-06-09,5.2,"{'temp': '1.7°C', 'pressure': '961.1 hPa', 'vibrations': '2.354268013683875 m/s²'}",0
V05155951,B747_4824,2024-06-09,8.7,"{'temp': '8.5°C', 'pressure': '884.9 hPa', 'vibrations': '2.712099776961909 m/s²'}",0
V08787011,CRJ700_2863,2024-06-09,4.6,"{'temp': '3.6°C', 'pressure': '977.4 hPa', 'vibrations': '2.930718271016861 m/s²'}",0
V02084993,A350_6031,2024-06-09,3.7,"{'temp': '5.7°C', 'pressure': '942.2 hPa', 'vibrations': '0.7872327077509406 m/s²'}",0
V00773966,B737_1117,2024-06-09,5.1,"{'temp': '-4.8°C', 'pressure': '950.3 hPa', 'vibrations': '3.2535550168184373 m/s²'}",0
V08762990,B747_0442,2024-06-09,8.2,"{'temp': '3.7°C', 'pressure': '937.4 hPa', 'vibrations': '1.1919702548317057 m/s²'}",0
V00967861,A321_0473,2024-06-09,2.5,"{'temp': '2.8°C', 'pressure': '985.8 hPa', 'vibrations': '3.848195972692141 m/s²'}",0
V08518804,CRJ700_6849,2024-06-09,4.6,"{'temp': '6.5°C', 'pressure': '945.5 hPa', 'vibrations': '3.4436012906793563 m/s²'}",0
V05627307,B747_2846,2024-06-09,4.4,"{'temp': '-1.5°C', 'pressure': '940.1 hPa', 'vibrations': '4.561271532052778 m/s²'}",0
V01526055,CRJ700_1002,2024-06-09,4.6,"{'temp': '-11.9°C', 'pressure': '934.9 hPa', 'vibrations': '0.9317131308812449 m/s²'}",0
V09329850,A350_2655,2024-06-09,5.9,"{'temp': '-8.5°C', 'pressure': '952.2 hPa', 'vibrations': '2.2134843793284382 m/s²'}",0
V00378590,A330_5146,2024-06-09,2.0,"{'temp': '-6.5°C', 'pressure': '1049.2 hPa', 'vibrations': '2.17591286378571 m/s²'}",0
V05430271,A350_4603,2024-06-09,2.6,"{'temp': '2.9°C', 'pressure': '900.1 hPa', 'vibrations': '4.242960706282799 m/s²'}",0
V06274185,A340_4940,2024-06-09,9.2,"{'temp': '-6.9°C', 'pressure': '1015.4 hPa', 'vibrations': '2.635997982047728 m/s²'}",0
V02387730,A350_6452,2024-06-09,7.6,"{'temp': '-21.3°C', 'pressure': '1009.1 hPa', 'vibrations': '0.09712379922028669 m/s²'}",1
V03335777,A380_3155,2024-06-09,5.8,"{'temp': '8.0°C', 'pressure': '890.3 hPa', 'vibrations': '4.355245390017075 m/s²'}",0
V06913696,B737_0789,2024-06-09,2.7,"{'temp': '-5.1°C', 'pressure': '895.2 hPa', 'vibrations': '0.7166847238406143 m/s²'}",0
V03282698,CRJ900_6738,2024-06-09,6.0,"{'temp': '-1.1°C', 'pressure': '975.8 hPa', 'vibrations': '0.6317044240884462 m/s²'}",0
V06116389,B767_4217,2024-06-09,3.9,"{'temp': '-11.4°C', 'pressure': '921.9 hPa', 'vibrations': '0.04154037912748876 m/s²'}",0
V09996157,A350_0643,2024-06-09,3.9,"{'temp': '7.7°C', 'pressure': '1034.9 hPa', 'vibrations': '3.401478181059449 m/s²'}",0
V07499682,A321_3707,2024-06-09,2.4,"{'temp': '1.0°C', 'pressure': '984.2 hPa', 'vibrations': '4.946324213084222 m/s²'}",0
V01649824,CRJ700_2189,2024-06-09,7.2,"{'temp': '7.2°C', 'pressure': '854.3 hPa', 'vibrations': '1.2183857169467256 m/s²'}",0
V05427570,CRJ900_3675,2024-06-09,7.8,"{'temp': '6.3°C', 'pressure': '954.7 hPa', 'vibrations': '4.012064271638441 m/s²'}",0
V09865413,E175_5586,2024-06-09,0.6,"{'temp': '-9.6°C', 'pressure': '932.7 hPa', 'vibrations': '2.4885365621451205 m/s²'}",0
V02962579,A320_2497,2024-06-09,1.3,"{'temp': '14.0°C', 'pressure': '914.6 hPa', 'vibrations': '3.1900549351253993 m/s²'}",0
V07280714,A340_3962,2024-06-09,5.3,"{'temp': '11.5°C', 'pressure': '918.4 hPa', 'vibrations': '4.39117198382119 m/s²'}",0
