ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D002101,B747_2659,ECLB747-B747_2659-38,48.372822,2024-06-01,False
D009793,B747_2659,PORB747-B747_2659-39,14.523926,2024-06-01,False
D003468,B747_2659,SYSB747-B747_2659-40,51.706204,2024-06-01,False
D005250,B747_2659,PORB747-B747_2659-41,11.880206,2024-06-01,False
D006581,B747_2659,HUBB747-B747_2659-42,30.330723999999996,2024-06-01,False
D003362,B747_2659,ECLB747-B747_2659-43,36.017061999999996,2024-06-01,False
D005831,B747_2659,SYSB747-B747_2659-44,40.222167999999996,2024-06-01,False
D000847,B777_2912,REAB777-B777_2912-0,12.774394999999998,2024-06-01,False
D000915,B777_2912,REAB777-B777_2912-1,37.782406,2024-06-01,False
D004472,B777_2912,SYSB777-B777_2912-2,53.846771000000004,2024-06-01,False
D001349,B777_2912,ORDB777-B777_2912-3,30.003671,2024-06-01,False
D003481,B777_2912,AUTB777-B777_2912-4,19.340256999999998,2024-06-01,False
D000313,B777_2912,SYSB777-B777_2912-5,15.839979999999999,2024-06-01,False
D008055,B777_2912,RADB777-B777_2912-6,9.679613,2024-06-01,False
D002753,B777_2912,SYSB777-B777_2912-7,26.991470000000003,2024-06-01,False
D002333,B777_2912,SYSB777-B777_2912-8,26.619789,2024-06-01,False
D006082,B777_2912,SYSB777-B777_2912-9,48.083113,2024-06-01,False
D003057,B777_2912,SYSB777-B777_2912-10,8.284157,2024-06-01,False
D005109,B777_2912,UNIB777-B777_2912-11,37.379944,2024-06-01,False
D009737,B777_2912,SYSB777-B777_2912-12,36.032679,2024-06-01,False
D006149,B777_2912,SYSB777-B777_2912-13,41.759647,2024-06-01,False
D002710,B777_2912,SYSB777-B777_2912-14,58.870713,2024-06-01,False
D004382,B777_2912,SYSB777-B777_2912-15,21.349141,2024-06-01,False
D004151,B777_2912,GENB777-B777_2912-16,53.155196,2024-06-01,False
D003846,B777_2912,TRAB777-B777_2912-17,20.172059,2024-06-01,False
D006542,B777_2912,TRAB777-B777_2912-18,11.392884,2024-06-01,False
D005499,B777_2912,SYSB777-B777_2912-19,14.599017,2024-06-01,False
D006757,B777_2912,AILB777-B777_2912-20,37.696244,2024-06-01,False
D008419,B777_2912,EMPB777-B777_2912-21,2.395816,2024-06-01,False
D001595,B777_2912,FLAB777-B777_2912-22,45.711774999999996,2024-06-01,False
D006068,B777_2912,SPOB777-B777_2912-23,24.446206,2024-06-01,False
D006138,B777_2912,FREB777-B777_2912-24,15.111464999999999,2024-06-01,False
D004441,B777_2912,SYSB777-B777_2912-25,10.534875,2024-06-01,False
D007319,B777_2912,GOUB777-B777_2912-26,16.731933,2024-06-01,False
D008309,B777_2912,SYSB777-B777_2912-27,56.731478,2024-06-01,False
D006310,B777_2912,SYSB777-B777_2912-28,26.780633,2024-06-01,False
D005424,B777_2912,SYSB777-B777_2912-29,48.901101000000004,2024-06-01,False
D002915,B777_2912,ECLB777-B777_2912-30,17.436149,2024-06-01,False
D009782,B777_2912,SIEB777-B777_2912-31,26.875286,2024-06-01,False
D001462,B777_2912,SIEB777-B777_2912-32,36.7502,2024-06-01,False
D003595,B777_2912,SYSB777-B777_2912-33,13.513535000000001,2024-06-01,False
D002030,B777_2912,SYSB777-B777_2912-34,31.710156,2024-06-01,False
D003754,B777_2912,TOIB777-B777_2912-35,32.62013,2024-06-01,False
D005048,B777_2912,SYSB777-B777_2912-36,42.880633,2024-06-01,False
D005444,B777_2912,DETB777-B777_2912-37,26.683046,2024-06-01,False
D003702,B777_2912,ECLB777-B777_2912-38,22.975129000000003,2024-06-01,False
D001415,B777_2912,PORB777-B777_2912-39,28.464857,2024-06-01,False
D006728,B777_2912,SYSB777-B777_2912-40,50.204178,2024-06-01,False
D005558,B777_2912,PORB777-B777_2912-41,58.316317,2024-06-01,False
D005357,B777_2912,HUBB777-B777_2912-42,5.588318000000001,2024-06-01,False
D008357,B777_2912,ECLB777-B777_2912-43,44.359809,2024-06-01,False
D005120,B777_2912,SYSB777-B777_2912-44,35.806675999999996,2024-06-01,False
D004126,B747_6800,REAB747-B747_6800-0,57.11924,2024-05-31,False
D000831,B747_6800,REAB747-B747_6800-1,56.451071999999996,2024-05-31,False
D009489,B747_6800,SYSB747-B747_6800-2,50.128952,2024-05-31,False
D002078,B747_6800,ORDB747-B747_6800-3,19.991751999999998,2024-05-31,False
D009221,B747_6800,AUTB747-B747_6800-4,20.678984,2024-05-31,False
D007248,B747_6800,SYSB747-B747_6800-5,29.185760000000002,2024-05-31,False
D004995,B747_6800,RADB747-B747_6800-6,50.228455999999994,2024-05-31,False
D005365,B747_6800,SYSB747-B747_6800-7,10.39664,2024-05-31,False
D000081,B747_6800,SYSB747-B747_6800-8,10.181768,2024-05-31,False
D007231,B747_6800,SYSB747-B747_6800-9,17.240456,2024-05-31,False
D009425,B747_6800,SYSB747-B747_6800-10,54.185784000000005,2024-05-31,False
D009171,B747_6800,UNIB747-B747_6800-11,40.192128000000004,2024-05-31,False
D003025,B747_6800,SYSB747-B747_6800-12,17.639448,2024-05-31,False
D006562,B747_6800,SYSB747-B747_6800-13,2.894664,2024-05-31,False
D008852,B747_6800,SYSB747-B747_6800-14,2.421656,2024-05-31,False
D001008,B747_6800,SYSB747-B747_6800-15,9.326392,2024-05-31,False
D005685,B747_6800,GENB747-B747_6800-16,30.037552,2024-05-31,False
D008904,B747_6800,TRAB747-B747_6800-17,40.268008,2024-05-31,False
D006183,B747_6800,TRAB747-B747_6800-18,33.635408000000005,2024-05-31,False
D002794,B747_6800,SYSB747-B747_6800-19,48.276104000000004,2024-05-31,False
D000922,B747_6800,AILB747-B747_6800-20,40.447728,2024-05-31,False
D003407,B747_6800,EMPB747-B747_6800-21,37.718992,2024-05-31,False
D009902,B747_6800,FLAB747-B747_6800-22,51.2238,2024-05-31,False
D001546,B747_6800,SPOB747-B747_6800-23,48.896672,2024-05-31,False
D001636,B747_6800,FREB747-B747_6800-24,30.05308,2024-05-31,False
D004995,B747_6800,SYSB747-B747_6800-25,40.351,2024-05-31,False
D008198,B747_6800,GOUB747-B747_6800-26,52.400296000000004,2024-05-31,False
D008974,B747_6800,SYSB747-B747_6800-27,31.236336,2024-05-31,False
D008012,B747_6800,SYSB747-B747_6800-28,20.274696000000002,2024-05-31,False
D007998,B747_6800,SYSB747-B747_6800-29,52.341911999999994,2024-05-31,False
D009048,B747_6800,ECLB747-B747_6800-30,16.210088,2024-05-31,False
D002833,B747_6800,SIEB747-B747_6800-31,58.351631999999995,2024-05-31,False
D008628,B747_6800,SIEB747-B747_6800-32,42.6124,2024-05-31,False
D005165,B747_6800,SYSB747-B747_6800-33,5.65692,2024-05-31,False
D000558,B747_6800,SYSB747-B747_6800-34,29.159072000000002,2024-05-31,False
D005768,B747_6800,TOIB747-B747_6800-35,38.84256,2024-05-31,False
D005666,B747_6800,SYSB747-B747_6800-36,42.154695999999994,2024-05-31,False
D007836,B747_6800,DETB747-B747_6800-37,57.896752,2024-05-31,False
D006793,B747_6800,ECLB747-B747_6800-38,26.773847999999997,2024-05-31,False
D003899,B747_6800,PORB747-B747_6800-39,53.444184,2024-05-31,False
D006948,B747_6800,SYSB747-B747_6800-40,39.118736,2024-05-31,False
D007133,B747_6800,PORB747-B747_6800-41,32.593703999999995,2024-05-31,False
D001175,B747_6800,HUBB747-B747_6800-42,25.206415999999997,2024-05-31,False
D001653,B747_6800,ECLB747-B747_6800-43,59.716008,2024-05-31,False
D005745,B747_6800,SYSB747-B747_6800-44,31.701312,2024-05-31,False
D007656,CRJ700_3699,REACRJ700-CRJ700_3699-0,15.107925,2024-06-01,False
D000454,CRJ700_3699,REACRJ700-CRJ700_3699-1,24.23569,2024-06-01,False
D001694,CRJ700_3699,SYSCRJ700-CRJ700_3699-2,56.585164999999996,2024-06-01,False
D006092,CRJ700_3699,ORDCRJ700-CRJ700_3699-3,42.218665,2024-06-01,False
D005717,CRJ700_3699,AUTCRJ700-CRJ700_3699-4,50.915055,2024-06-01,False
D009363,CRJ700_3699,SYSCRJ700-CRJ700_3699-5,11.3177,2024-06-01,False
D002156,CRJ700_3699,RADCRJ700-CRJ700_3699-6,37.564994999999996,2024-06-01,False
D000427,CRJ700_3699,SYSCRJ700-CRJ700_3699-7,36.77405,2024-06-01,False
D006481,CRJ700_3699,SYSCRJ700-CRJ700_3699-8,16.089235000000002,2024-06-01,False
D000428,CRJ700_3699,SYSCRJ700-CRJ700_3699-9,4.397495,2024-06-01,False
D003934,CRJ700_3699,SYSCRJ700-CRJ700_3699-10,40.303554999999996,2024-06-01,False
D008368,CRJ700_3699,UNICRJ700-CRJ700_3699-11,14.00956,2024-06-01,False
D001987,CRJ700_3699,SYSCRJ700-CRJ700_3699-12,58.966585,2024-06-01,False
D002837,CRJ700_3699,SYSCRJ700-CRJ700_3699-13,25.169905,2024-06-01,False
D004550,CRJ700_3699,SYSCRJ700-CRJ700_3699-14,34.861495,2024-06-01,False
D000230,CRJ700_3699,SYSCRJ700-CRJ700_3699-15,34.152715,2024-06-01,False
D007582,CRJ700_3699,GENCRJ700-CRJ700_3699-16,42.121539999999996,2024-06-01,False
D004813,CRJ700_3699,TRACRJ700-CRJ700_3699-17,2.825285,2024-06-01,False
D005877,CRJ700_3699,TRACRJ700-CRJ700_3699-18,51.87766,2024-06-01,False
D002476,CRJ700_3699,SYSCRJ700-CRJ700_3699-19,22.682454999999997,2024-06-01,False
D001812,CRJ700_3699,AILCRJ700-CRJ700_3699-20,26.974059999999998,2024-06-01,False
D002527,CRJ700_3699,EMPCRJ700-CRJ700_3699-21,41.24284,2024-06-01,False
D004806,CRJ700_3699,FLACRJ700-CRJ700_3699-22,38.896625,2024-06-01,False
D006083,CRJ700_3699,SPOCRJ700-CRJ700_3699-23,58.75269,2024-06-01,False
D009063,CRJ700_3699,FRECRJ700-CRJ700_3699-24,24.525975,2024-06-01,False
D004964,CRJ700_3699,SYSCRJ700-CRJ700_3699-25,29.573125,2024-06-01,False
D005743,CRJ700_3699,GOUCRJ700-CRJ700_3699-26,29.141795000000002,2024-06-01,False
D003053,CRJ700_3699,SYSCRJ700-CRJ700_3699-27,46.54697,2024-06-01,False
D008335,CRJ700_3699,SYSCRJ700-CRJ700_3699-28,27.492295,2024-06-01,False
D007514,CRJ700_3699,SYSCRJ700-CRJ700_3699-29,12.558114999999999,2024-06-01,False
D004023,CRJ700_3699,ECLCRJ700-CRJ700_3699-30,35.090635,2024-06-01,False
D009362,CRJ700_3699,SIECRJ700-CRJ700_3699-31,16.166890000000002,2024-06-01,False
D006829,CRJ700_3699,SIECRJ700-CRJ700_3699-32,27.183,2024-06-01,False
D000344,CRJ700_3699,SYSCRJ700-CRJ700_3699-33,57.609025,2024-06-01,False
D000886,CRJ700_3699,SYSCRJ700-CRJ700_3699-34,31.00194,2024-06-01,False
D004663,CRJ700_3699,TOICRJ700-CRJ700_3699-35,35.39995,2024-06-01,False
D006714,CRJ700_3699,SYSCRJ700-CRJ700_3699-36,18.932295000000003,2024-06-01,False
D009325,CRJ700_3699,DETCRJ700-CRJ700_3699-37,29.51929,2024-06-01,False
D001302,CRJ700_3699,ECLCRJ700-CRJ700_3699-38,1.473335,2024-06-01,False
D009191,CRJ700_3699,PORCRJ700-CRJ700_3699-39,25.254055,2024-06-01,False
D006180,CRJ700_3699,SYSCRJ700-CRJ700_3699-40,25.06747,2024-06-01,False
D008825,CRJ700_3699,PORCRJ700-CRJ700_3699-41,50.081954999999994,2024-06-01,False
D004771,CRJ700_3699,HUBCRJ700-CRJ700_3699-42,31.39357,2024-06-01,False
D005383,CRJ700_3699,ECLCRJ700-CRJ700_3699-43,33.351535,2024-06-01,False
D005468,CRJ700_3699,SYSCRJ700-CRJ700_3699-44,22.28174,2024-06-01,False
D009928,B767_4217,REAB767-B767_4217-0,35.946715000000005,2024-06-04,False
D000227,B767_4217,REAB767-B767_4217-1,56.700502,2024-06-04,False
D007705,B767_4217,SYSB767-B767_4217-2,49.22870699999999,2024-06-04,False
D000294,B767_4217,ORDB767-B767_4217-3,43.576007,2024-06-04,False
D009552,B767_4217,AUTB767-B767_4217-4,33.205569000000004,2024-06-04,False
D001915,B767_4217,SYSB767-B767_4217-5,29.967660000000002,2024-06-04,False
D007721,B767_4217,RADB767-B767_4217-6,60.914221000000005,2024-06-04,False
D008843,B767_4217,SYSB767-B767_4217-7,55.416990000000006,2024-06-04,False
D008332,B767_4217,SYSB767-B767_4217-8,1.758813,2024-06-04,False
D000868,B767_4217,SYSB767-B767_4217-9,11.773720999999998,2024-06-04,False
D000668,B767_4217,SYSB767-B767_4217-10,16.991869,2024-06-04,False
D003353,B767_4217,UNIB767-B767_4217-11,11.879448,2024-06-04,False
D005055,B767_4217,SYSB767-B767_4217-12,34.261943,2024-06-04,False
D003638,B767_4217,SYSB767-B767_4217-13,59.359199000000004,2024-06-04,False
D007870,B767_4217,SYSB767-B767_4217-14,9.532921000000002,2024-06-04,False
D003672,B767_4217,SYSB767-B767_4217-15,41.970997000000004,2024-06-04,False
D004325,B767_4217,GENB767-B767_4217-16,16.581932,2024-06-04,False
D007568,B767_4217,TRAB767-B767_4217-17,52.499403,2024-06-04,False
D003217,B767_4217,TRAB767-B767_4217-18,58.053428,2024-06-04,False
D002678,B767_4217,SYSB767-B767_4217-19,34.33048900000001,2024-06-04,False
D005114,B767_4217,AILB767-B767_4217-20,39.806548,2024-06-04,False
D004722,B767_4217,EMPB767-B767_4217-21,14.384472,2024-06-04,False
D003593,B767_4217,FLAB767-B767_4217-22,46.510175000000004,2024-06-04,False
D004835,B767_4217,SPOB767-B767_4217-23,58.54510200000001,2024-06-04,False
D004553,B767_4217,FREB767-B767_4217-24,23.718905,2024-06-04,False
D005371,B767_4217,SYSB767-B767_4217-25,27.232875000000003,2024-06-04,False
D002557,B767_4217,GOUB767-B767_4217-26,26.725661,2024-06-04,False
D004498,B767_4217,SYSB767-B767_4217-27,18.819926,2024-06-04,False
D009459,B767_4217,SYSB767-B767_4217-28,44.533561,2024-06-04,False
D000064,B767_4217,SYSB767-B767_4217-29,38.120317,2024-06-04,False
D003241,B767_4217,ECLB767-B767_4217-30,54.972933000000005,2024-06-04,False
D006799,B767_4217,SIEB767-B767_4217-31,55.717462,2024-06-04,False
D003595,B767_4217,SIEB767-B767_4217-32,49.5134,2024-06-04,False
D006282,B767_4217,SYSB767-B767_4217-33,4.056095,2024-06-04,False
D007498,B767_4217,SYSB767-B767_4217-34,46.632251999999994,2024-06-04,False
D007829,B767_4217,TOIB767-B767_4217-35,42.72021,2024-06-04,False
D009176,B767_4217,SYSB767-B767_4217-36,26.793561,2024-06-04,False
D003971,B767_4217,DETB767-B767_4217-37,26.075382000000005,2024-06-04,False
D002705,B767_4217,ECLB767-B767_4217-38,8.543593,2024-06-04,False
D005060,B767_4217,PORB767-B767_4217-39,12.553769,2024-06-04,False
D006772,B767_4217,SYSB767-B767_4217-40,35.685826,2024-06-04,False
D007622,B767_4217,PORB767-B767_4217-41,44.094589000000006,2024-06-04,False
D002586,B767_4217,HUBB767-B767_4217-42,26.620206,2024-06-04,False
D003043,B767_4217,ECLB767-B767_4217-43,40.691153,2024-06-04,False
D002722,B767_4217,SYSB767-B767_4217-44,53.585092,2024-06-04,False
D003267,E175_2805,REAE175-E175_2805-0,17.575850000000003,2024-06-04,False
D008956,E175_2805,REAE175-E175_2805-1,52.21138,2024-06-04,False
D000184,E175_2805,SYSE175-E175_2805-2,27.70033,2024-06-04,False
D005825,E175_2805,ORDE175-E175_2805-3,6.7173300000000005,2024-06-04,False
D006273,E175_2805,AUTE175-E175_2805-4,24.87011,2024-06-04,False
D004112,E175_2805,SYSE175-E175_2805-5,18.7654,2024-06-04,False
D004807,E175_2805,RADE175-E175_2805-6,45.79999,2024-06-04,False
D002417,E175_2805,SYSE175-E175_2805-7,22.3481,2024-06-04,False
D002520,E175_2805,SYSE175-E175_2805-8,35.248470000000005,2024-06-04,False
D007086,E175_2805,SYSE175-E175_2805-9,33.04499,2024-06-04,False
D009161,E175_2805,SYSE175-E175_2805-10,14.61711,2024-06-04,False
D003573,E175_2805,UNIE175-E175_2805-11,26.77912,2024-06-04,False
D009644,E175_2805,SYSE175-E175_2805-12,38.35317,2024-06-04,False
D001872,E175_2805,SYSE175-E175_2805-13,56.12981,2024-06-04,False
D004053,E175_2805,SYSE175-E175_2805-14,29.63299,2024-06-04,False
D009714,E175_2805,SYSE175-E175_2805-15,49.32543,2024-06-04,False
D004194,E175_2805,GENE175-E175_2805-16,35.42308,2024-06-04,False
D007678,E175_2805,TRAE175-E175_2805-17,43.000569999999996,2024-06-04,False
D001858,E175_2805,TRAE175-E175_2805-18,14.79532,2024-06-04,False
D000832,E175_2805,SYSE175-E175_2805-19,59.48491,2024-06-04,False
D003624,E175_2805,AILE175-E175_2805-20,32.948119999999996,2024-06-04,False
D004742,E175_2805,EMPE175-E175_2805-21,17.865679999999998,2024-06-04,False
D004454,E175_2805,FLAE175-E175_2805-22,31.053250000000002,2024-06-04,False
D009666,E175_2805,SPOE175-E175_2805-23,11.095379999999999,2024-06-04,False
D005009,E175_2805,FREE175-E175_2805-24,14.02195,2024-06-04,False
D002451,E175_2805,SYSE175-E175_2805-25,37.11625000000001,2024-06-04,False
D000979,E175_2805,GOUE175-E175_2805-26,34.39359,2024-06-04,False
D002703,E175_2805,SYSE175-E175_2805-27,11.543940000000001,2024-06-04,False
D002567,E175_2805,SYSE175-E175_2805-28,32.99459,2024-06-04,False
D006354,E175_2805,SYSE175-E175_2805-29,15.49623,2024-06-04,False
D003334,E175_2805,ECLE175-E175_2805-30,18.78127,2024-06-04,False
D005042,E175_2805,SIEE175-E175_2805-31,44.21378,2024-06-04,False
D006887,E175_2805,SIEE175-E175_2805-32,51.526,2024-06-04,False
D000322,E175_2805,SYSE175-E175_2805-33,7.32805,2024-06-04,False
D004924,E175_2805,SYSE175-E175_2805-34,34.88388,2024-06-04,False
D005867,E175_2805,TOIE175-E175_2805-35,60.19989999999999,2024-06-04,False
D007699,E175_2805,SYSE175-E175_2805-36,27.24459,2024-06-04,False
D002793,E175_2805,DETE175-E175_2805-37,41.55858,2024-06-04,False
D000772,E175_2805,ECLE175-E175_2805-38,21.61667,2024-06-04,False
D008158,E175_2805,PORE175-E175_2805-39,24.31811,2024-06-04,False
D000368,E175_2805,SYSE175-E175_2805-40,10.304939999999998,2024-06-04,False
D009177,E175_2805,PORE175-E175_2805-41,49.37391,2024-06-04,False
D006921,E175_2805,HUBE175-E175_2805-42,39.52714,2024-06-04,False
D009269,E175_2805,ECLE175-E175_2805-43,13.07307,2024-06-04,False
D001988,E175_2805,SYSE175-E175_2805-44,35.84348,2024-06-04,False
D000292,CRJ700_1002,REACRJ700-CRJ700_1002-0,30.294015,2024-06-02,False
D003819,CRJ700_1002,REACRJ700-CRJ700_1002-1,38.242942,2024-06-02,False
D009568,CRJ700_1002,SYSCRJ700-CRJ700_1002-2,11.966247,2024-06-02,False
D004999,CRJ700_1002,ORDCRJ700-CRJ700_1002-3,24.979547,2024-06-02,False
D001426,CRJ700_1002,AUTCRJ700-CRJ700_1002-4,59.744749,2024-06-02,False
D006785,CRJ700_1002,SYSCRJ700-CRJ700_1002-5,51.54286,2024-06-02,False
D009572,CRJ700_1002,RADCRJ700-CRJ700_1002-6,22.808841000000005,2024-06-02,False
D002261,CRJ700_1002,SYSCRJ700-CRJ700_1002-7,34.14479000000001,2024-06-02,False
D007043,CRJ700_1002,SYSCRJ700-CRJ700_1002-8,27.415673,2024-06-02,False
D000990,CRJ700_1002,SYSCRJ700-CRJ700_1002-9,50.878341,2024-06-02,False
D007070,CRJ700_1002,SYSCRJ700-CRJ700_1002-10,54.107049,2024-06-02,False
D006343,CRJ700_1002,UNICRJ700-CRJ700_1002-11,1.656008,2024-06-02,False
D003136,CRJ700_1002,SYSCRJ700-CRJ700_1002-12,26.707403000000003,2024-06-02,False
D005863,CRJ700_1002,SYSCRJ700-CRJ700_1002-13,13.816979,2024-06-02,False
D006101,CRJ700_1002,SYSCRJ700-CRJ700_1002-14,29.101540999999997,2024-06-02,False
D000800,CRJ700_1002,SYSCRJ700-CRJ700_1002-15,40.652337,2024-06-02,False
D002963,CRJ700_1002,GENCRJ700-CRJ700_1002-16,4.548971999999999,2024-06-02,False
D008759,CRJ700_1002,TRACRJ700-CRJ700_1002-17,53.886063,2024-06-02,False
D004308,CRJ700_1002,TRACRJ700-CRJ700_1002-18,44.495588000000005,2024-06-02,False
D009449,CRJ700_1002,SYSCRJ700-CRJ700_1002-19,10.252069,2024-06-02,False
D005768,CRJ700_1002,AILCRJ700-CRJ700_1002-20,12.575108,2024-06-02,False
D008183,CRJ700_1002,EMPCRJ700-CRJ700_1002-21,46.450312,2024-06-02,False
D005329,CRJ700_1002,FLACRJ700-CRJ700_1002-22,45.948675,2024-06-02,False
D001032,CRJ700_1002,SPOCRJ700-CRJ700_1002-23,42.709542,2024-06-02,False
D002681,CRJ700_1002,FRECRJ700-CRJ700_1002-24,21.588005000000003,2024-06-02,False
D006976,CRJ700_1002,SYSCRJ700-CRJ700_1002-25,38.245374999999996,2024-06-02,False
D009427,CRJ700_1002,GOUCRJ700-CRJ700_1002-26,15.487081,2024-06-02,False
D007134,CRJ700_1002,SYSCRJ700-CRJ700_1002-27,1.6596460000000002,2024-06-02,False
D000831,CRJ700_1002,SYSCRJ700-CRJ700_1002-28,41.002981000000005,2024-06-02,False
D006603,CRJ700_1002,SYSCRJ700-CRJ700_1002-29,48.262057,2024-06-02,False
D007493,CRJ700_1002,ECLCRJ700-CRJ700_1002-30,57.656192999999995,2024-06-02,False
D009795,CRJ700_1002,SIECRJ700-CRJ700_1002-31,42.991102,2024-06-02,False
D009957,CRJ700_1002,SIECRJ700-CRJ700_1002-32,59.4714,2024-06-02,False
D008666,CRJ700_1002,SYSCRJ700-CRJ700_1002-33,27.366995,2024-06-02,False
D009055,CRJ700_1002,SYSCRJ700-CRJ700_1002-34,26.009692,2024-06-02,False
D006841,CRJ700_1002,TOICRJ700-CRJ700_1002-35,16.536410000000004,2024-06-02,False
D008500,CRJ700_1002,SYSCRJ700-CRJ700_1002-36,17.152981,2024-06-02,False
D003614,CRJ700_1002,DETCRJ700-CRJ700_1002-37,48.511422,2024-06-02,False
D004270,CRJ700_1002,ECLCRJ700-CRJ700_1002-38,50.462053000000004,2024-06-02,False
D000505,CRJ700_1002,PORCRJ700-CRJ700_1002-39,42.716949,2024-06-02,False
D008177,CRJ700_1002,SYSCRJ700-CRJ700_1002-40,21.953545999999996,2024-06-02,False
D009940,CRJ700_1002,PORCRJ700-CRJ700_1002-41,38.448169,2024-06-02,False
D008536,CRJ700_1002,HUBCRJ700-CRJ700_1002-42,25.271525999999998,2024-06-02,False
D002294,CRJ700_1002,ECLCRJ700-CRJ700_1002-43,5.622813,2024-06-02,False
D002620,CRJ700_1002,SYSCRJ700-CRJ700_1002-44,54.027332,2024-06-02,False
D006281,A350_1889,REAA350-A350_1889-0,30.00111,2024-06-02,False
D003052,A350_1889,REAA350-A350_1889-1,49.17290800000001,2024-06-02,False
D001730,A350_1889,SYSA350-A350_1889-2,15.265478,2024-06-02,False
D006742,A350_1889,ORDA350-A350_1889-3,45.939678,2024-06-02,False
D001226,A350_1889,AUTA350-A350_1889-4,27.475825999999998,2024-06-02,False
D004368,A350_1889,SYSA350-A350_1889-5,20.45764,2024-06-02,False
D007031,A350_1889,RADA350-A350_1889-6,17.713834,2024-06-02,False
D008975,A350_1889,SYSA350-A350_1889-7,15.528459999999999,2024-06-02,False
D009214,A350_1889,SYSA350-A350_1889-8,18.598602000000003,2024-06-02,False
D003765,A350_1889,SYSA350-A350_1889-9,9.606834000000001,2024-06-02,False
D003956,A350_1889,SYSA350-A350_1889-10,26.636026000000005,2024-06-02,False
D004918,A350_1889,UNIA350-A350_1889-11,44.749392,2024-06-02,False
D002418,A350_1889,SYSA350-A350_1889-12,56.004622,2024-06-02,False
D000500,A350_1889,SYSA350-A350_1889-13,61.568846,2024-06-02,False
D000091,A350_1889,SYSA350-A350_1889-14,19.963633999999995,2024-06-02,False
D000542,A350_1889,SYSA350-A350_1889-15,28.560138,2024-06-02,False
D000892,A350_1889,GENA350-A350_1889-16,50.36712800000001,2024-06-02,False
D000998,A350_1889,TRAA350-A350_1889-17,18.931461999999996,2024-06-02,False
D009656,A350_1889,TRAA350-A350_1889-18,15.336312000000003,2024-06-02,False
D007141,A350_1889,SYSA350-A350_1889-19,16.279506,2024-06-02,False
D002421,A350_1889,AILA350-A350_1889-20,9.312792000000002,2024-06-02,False
D002770,A350_1889,EMPA350-A350_1889-21,17.580288,2024-06-02,False
D006668,A350_1889,FLAA350-A350_1889-22,32.50195000000001,2024-06-02,False
D005400,A350_1889,SPOA350-A350_1889-23,5.611308,2024-06-02,False
D008708,A350_1889,FREA350-A350_1889-24,12.22037,2024-06-02,False
D009711,A350_1889,SYSA350-A350_1889-25,49.90775,2024-06-02,False
D002701,A350_1889,GOUA350-A350_1889-26,17.147594,2024-06-02,False
D006228,A350_1889,SYSA350-A350_1889-27,13.011404,2024-06-02,False
D006265,A350_1889,SYSA350-A350_1889-28,26.484194000000002,2024-06-02,False
D006704,A350_1889,SYSA350-A350_1889-29,50.571417999999994,2024-06-02,False
D006833,A350_1889,ECLA350-A350_1889-30,31.449082,2024-06-02,False
D002271,A350_1889,SIEA350-A350_1889-31,28.342748000000004,2024-06-02,False
D002398,A350_1889,SIEA350-A350_1889-32,56.4136,2024-06-02,False
D008839,A350_1889,SYSA350-A350_1889-33,41.58963000000001,2024-06-02,False
D006922,A350_1889,SYSA350-A350_1889-34,44.142408,2024-06-02,False
D008549,A350_1889,TOIA350-A350_1889-35,61.280339999999995,2024-06-02,False
D005698,A350_1889,SYSA350-A350_1889-36,55.054194,2024-06-02,False
D003248,A350_1889,DETA350-A350_1889-37,22.808428000000003,2024-06-02,False
D009534,A350_1889,ECLA350-A350_1889-38,39.578722,2024-06-02,False
D006623,A350_1889,PORA350-A350_1889-39,12.928626,2024-06-02,False
D006406,A350_1889,SYSA350-A350_1889-40,53.620004,2024-06-02,False
D009295,A350_1889,PORA350-A350_1889-41,59.240906,2024-06-02,False
D008633,A350_1889,HUBA350-A350_1889-42,66.45852400000001,2024-06-02,False
D003455,A350_1889,ECLA350-A350_1889-43,6.090962000000001,2024-06-02,False
D008527,A350_1889,SYSA350-A350_1889-44,60.921768,2024-06-02,False
D008315,B747_0472,REAB747-B747_0472-0,53.377579999999995,2024-06-04,False
D003764,B747_0472,REAB747-B747_0472-1,34.219623999999996,2024-06-04,False
D002754,B747_0472,SYSB747-B747_0472-2,3.417084,2024-06-04,False
D002552,B747_0472,ORDB747-B747_0472-3,24.024684,2024-06-04,False
D006401,B747_0472,AUTB747-B747_0472-4,52.921028,2024-06-04,False
D008070,B747_0472,SYSB747-B747_0472-5,39.75992,2024-06-04,False
D008722,B747_0472,RADB747-B747_0472-6,19.188452,2024-06-04,False
D008964,B747_0472,SYSB747-B747_0472-7,49.64588,2024-06-04,False
D008732,B747_0472,SYSB747-B747_0472-8,11.879156,2024-06-04,False
D009195,B747_0472,SYSB747-B747_0472-9,1.4924520000000001,2024-06-04,False
D009833,B747_0472,SYSB747-B747_0472-10,38.326628,2024-06-04,False
D005995,B747_0472,UNIB747-B747_0472-11,54.879776,2024-06-04,False
D003734,B747_0472,SYSB747-B747_0472-12,52.710716,2024-06-04,False
D008221,B747_0472,SYSB747-B747_0472-13,46.028588,2024-06-04,False
D002842,B747_0472,SYSB747-B747_0472-14,36.992852,2024-06-04,False
D007697,B747_0472,SYSB747-B747_0472-15,13.096564,2024-06-04,False
D005331,B747_0472,GENB747-B747_0472-16,30.740783999999998,2024-06-04,False
